county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,zndx07,zndx08,zndx_jja,pdsi_may
175,2006,7.23,3.13,41.5,50.7,51.6,38.2,87.9,82.7,84.1,-4.18,-4.2,0.3,-2.69,-1.35,0.91,-0.67,-4.07
175,2007,8.69,6.08,37.1,54.8,52.9,46.3,83.2,85.8,84.07,-1.38,0.15,0.91,-0.11,0.46,2.32,0.48,-1.04
175,2008,6.44,4.19,39.6,46.2,54.4,40.8,83.8,82,82.97,0.44,0.46,0.07,0.32,0.21,-1.05,-0.04,0.22
175,2009,9.61,5.32,37.7,50,52.6,40,78.2,79.2,79.8,4.85,5.25,5.32,5.14,2.69,1.83,2.06,4.79
175,2010,6.03,5.09,44.8,51.4,53.9,40.8,86.8,85.5,85.33,5.54,4.87,4.94,5.12,-0.3,1.71,2.31,4.12
175,2011,5.64,3.78,38.9,49.3,50.5,40.7,89.5,85.3,85.3,3.8,3.1,2.56,3.15,-0.94,-0.65,-0.2,3.87
175,2012,3.58,7.97,39.8,53.5,50,39.5,92.1,84.9,86.87,-1.77,-2.55,-2.38,-2.23,-2.89,-0.29,-1.52,-1.46
175,2013,7.9,2.67,36.5,51.9,52.9,41.1,82.7,83.4,82.23,4.08,-0.45,-1.12,0.84,-1.36,-2.15,-0.62,3.93
175,2014,6.15,3.34,37,50.6,50.9,41.1,79.3,81.4,80.83,1.1,1.36,1.75,1.4,1.11,1.6,2,-0.72
175,2015,3.62,1.99,38.3,52.6,57.7,42.4,81.5,80.1,80.33,1.86,1.84,-0.04,1.22,0.53,-0.11,1.8,0.22
175,2016,4.05,9.98,38.4,50.3,58.4,47.6,82.6,83.1,83.43,0.09,0.99,2.48,1.19,2.72,4.78,2.59,-1.1
175,2017,6.8,3,42.8,48.8,53.5,46.6,84.9,79.6,82.73,1.51,1.76,-0.35,0.97,1.22,-1.04,-0.09,1.85
175,2018,7.92,2.19,30,57,56.4,41,83.7,83.8,83.67,0.92,0.95,1.22,1.03,0.35,1.1,0.86,0.6
175,2019,9.18,4.56,38.7,49.4,59.6,40.7,87.4,81.7,83.1,5.26,3.99,3.23,4.16,-2.2,-1.05,-0.87,5.63
175,2020,6.33,3.35,35.8,49.3,52.5,38.8,86.1,83.6,84.7,2.52,2.53,1.33,2.13,0.81,-2.82,-1.36,3.58
175,2021,6.06,4.5,39.2,49.2,56.5,49.6,83.3,84.8,84.17,2.37,3.09,3.24,2.9,2.91,1.38,1.82,2.21
175,2022,6.14,1.74,36,54,54.9,38.7,83.9,82.1,83.17,1.69,1.77,1.75,1.74,0.76,0.48,0.47,1.83
175,2023,7.73,3.64,37.4,49.7,56.2,44.6,84.4,82.6,83.77,-2.27,0.27,0.31,-0.56,0.82,0.2,-0.62,-1.46
175,2024,8.17,4.26,42.2,54,54.8,42.9,82.1,82.2,82.9,0.21,1.24,1.39,0.95,3.14,0.84,1.13,0.45
175,2025,4.08,4.62,41.1,48.9,54.1,47,85.8,81.8,83.67,-2.02,1.64,-0.23,-0.2,4.91,-0.7,1.27,-2.1
177,1980,2.86,4.32,35.2,46.6,51.5,34.5,85.1,81.9,81.63,0.38,0.18,1.32,0.63,-0.49,3.47,1.38,-0.89
177,1981,3.39,2.94,39.2,43.4,48.8,36.1,81,79.1,79.8,1.28,1.23,2.73,1.75,0.24,4.88,2.47,0.58
177,1982,4.89,3.27,30.6,52.9,49,39,82.6,78.4,78.53,1.99,2.59,2.5,2.36,2.4,0.55,0.95,2.25
177,1983,4.32,8.91,33.8,43.6,49.1,40.4,87.3,87.4,85.23,-0.49,-0.77,-1.21,-0.82,-0.98,-1.57,-1.34,3.38
177,1984,2.77,6.06,37.1,43.3,48.1,42.4,82.4,84.3,82.57,0.95,1.02,-0.54,0.48,0.51,-1.61,0.05,0.59
177,1985,7.19,6.11,42,48.6,52.5,39.8,83.3,77.7,79.47,-1.34,-1.49,-1.16,-1.33,-0.86,0.53,-0.43,-1.14
177,1986,4.9,8.44,38.5,49.2,54.3,40.2,84.1,77,80.23,1.62,1.13,0.89,1.21,-0.98,-0.36,-0.57,1.94
177,1987,3.63,2.26,38.4,50.2,50.1,32.3,86.1,79.3,82.93,-1.26,0.01,1.46,0.07,0.04,4.34,0.7,-0.55
177,1988,3.89,6.89,34.9,47,50.1,32.7,88.6,87,87.27,-3.09,-4.11,-4.71,-3.97,-4.01,-3.07,-3.96,-1.66
177,1989,3.76,5.36,35.2,44.6,47,38.3,85.1,79.8,81.2,-4.53,-3.7,-2.89,-3.71,1.09,1.29,0.24,-4.43
177,1990,7.46,1.14,36.8,45,53.1,36.1,80.8,80.1,79.9,2.63,2.31,2.94,2.63,-0.16,2.62,2.34,1.24
177,1991,5.96,5.19,39.5,53.8,49,38.4,84.3,82.9,83.5,-1.16,-2.12,-2.63,-1.97,-3.26,-2.18,-2.27,-0.78
177,1992,3.89,6.32,35.1,44.9,49.1,36.7,76.6,76.4,77.23,-2.08,1.33,0.85,0.03,3.98,-1.01,0.07,-1.29
177,1993,5.86,8.04,33.7,48.6,47.7,36.2,80.6,80.8,79.1,5.88,5.93,5.67,5.83,1.96,1.04,4.01,3.21
177,1994,4.28,2.76,36.6,44,53.3,41.8,80.2,77.3,79.97,1.35,1.31,2.02,1.56,0.28,2.54,1.51,0.88
177,1995,3.61,5.14,33.1,46.5,47,39.2,84.2,85.6,84.1,-0.75,-0.66,-1.05,-0.82,0.03,-1.36,-1.19,2.47
177,1996,3.75,3.45,32.3,45.5,50.3,39.3,79.5,81.2,79.47,2.26,2.85,2.51,2.54,2.48,-0.14,1.5,1.71
177,1997,6.15,2.84,33.5,42.3,51.6,40.1,82.3,77.8,80.23,2.26,-0.25,-0.1,0.64,-0.75,0.36,0.43,1.9
177,1998,8.6,2.81,38.9,52.8,54,42.5,83.2,82,81,2.36,1.82,2.14,2.11,-0.89,1.52,1.01,1.74
177,1999,4.43,2.33,39.7,50.1,46.8,37.3,87,79.1,82.13,2.47,2.62,-0.32,1.59,1.21,-0.97,0.73,2.03
177,2000,4.73,2.04,35.7,50.7,52,43.2,81.1,81.8,80.07,2.39,2.26,1.66,2.1,0.34,-1.09,1.47,0.75
177,2001,6.15,3.96,40.8,51,49.8,40.2,85.6,82.5,82,1.41,0.82,0.83,1.02,-1.34,0.29,-0.46,1.7
177,2002,4.09,3.57,38.6,44.6,52.4,38.3,87.1,83.2,83.93,1.81,-0.6,0.52,0.58,-1.79,1.57,0.59,1.28
177,2003,2.28,1.39,35.8,46.2,49.8,37.9,82.6,85.7,82.27,-1.37,-1.12,-2.1,-1.53,0.34,-3.28,-1.49,-0.97
177,2004,6.32,7.51,36.8,49.2,51.1,41.4,80.3,76.6,78.13,2.22,2.26,2.09,2.19,0.8,0.18,0.71,2.05
177,2005,5.63,3.78,39.3,44.8,55,40.8,85.1,83.2,84.57,-2.37,-2.8,-2.76,-2.64,-2.01,-0.76,-1.84,-1.62
177,2006,6.98,4.57,40.1,49,49.7,36.8,85,81.5,81.93,1.06,1.33,1.02,1.14,1.13,-0.51,0.43,0.93
177,2007,5.77,4.7,35.6,50.9,51.7,46.6,83.1,82.4,82.17,0.68,0.88,2.71,1.42,0.8,5.78,2.09,0.88
177,2008,7.81,4.49,38.3,44.2,53,39,82.6,80.5,80.93,4.84,5,4.14,4.66,1.97,-1.02,1.49,4.09
177,2009,8.68,5.2,35.7,48,50.9,38.7,76.3,77.1,77.5,4.26,4.85,5.64,4.92,3.09,3.85,2.64,4.39
177,2010,3.56,5.24,41.9,50.4,51.8,38.9,84.9,83.9,83.13,3.89,5.87,5.36,5.04,7.13,0.3,3.71,2.96
177,2011,6.03,3.53,37.9,47.7,49.3,39.7,87.3,82.1,83.1,2.6,3.98,3.61,3.4,4.94,0.12,1.44,3.18
177,2012,5.01,6.3,37.8,51.8,47.2,37.1,91.3,83.2,85.97,-2.4,-3.57,-4,-3.32,-4.25,-2.4,-3.37,-1.39
177,2013,7.29,3.5,35,49.7,51.9,39.2,81.9,81.8,80.83,3.88,-0.58,-1.35,0.65,-1.74,-2.48,-0.28,3.07
177,2014,3.78,3.45,35.1,48.1,48.8,39.1,78.8,81.1,80.13,1.65,1.38,1.61,1.55,-0.29,1.11,1.92,-0.41
177,2015,2.81,2.72,36.4,50.2,56.7,41.9,80.8,79.8,79.57,2.47,2.16,1.86,2.16,-0.17,-0.22,1.76,0.65
177,2016,4.42,10.24,37.5,48.3,57.3,45.2,83,83.2,82.7,1.81,2.45,2.93,2.4,2.48,2.2,1.97,1.56
177,2017,6.79,4.54,40.9,46.7,52.2,45,82.6,77.8,80.87,3.29,5.41,4.62,4.44,7.39,-0.7,2.56,3.29
177,2018,6,1.63,28,54.1,54.4,39.1,83.2,82,81.9,2.6,2.81,3.69,3.03,1.42,3.52,2.84,1.57
177,2019,7.79,4.17,36.8,46.7,58.4,39.3,86.1,79.7,81.47,5.46,4.85,4.73,5.01,-0.14,1.15,0.48,5.93
177,2020,6.84,3.8,34.5,47.3,50.8,36.6,85.7,82.8,83.67,4.56,4.23,3.3,4.03,0.41,-1.46,-0.38,5.12
177,2021,4.33,3.94,38.3,47.6,52.5,47.4,81.9,83.7,83.13,-1.54,-1.69,-1.93,-1.72,-0.92,-1.26,-1.45,-0.91
177,2022,5.36,2.18,34.8,51.8,53.3,36.8,82.7,80.4,81.47,0.46,1.49,2.49,1.48,3.22,3.48,1.84,0.95
177,2023,8.23,5.76,35.3,46.8,55.5,43.1,82.8,81.8,82.27,-1.55,-0.72,-1.56,-1.28,2.03,-2.76,-1.2,-0.67
177,2024,6.77,3.31,38.6,50.1,51.4,40.5,81.4,81.7,81.57,2.03,3.19,-0.09,1.71,4.09,-0.27,1.97,1.49
177,2025,3.73,4.23,36,45.9,52.3,43.5,84.2,80,82.33,-0.03,1.23,1.44,0.88,3.68,1.02,1.54,-2.44
179,1980,4.9,5.36,38.1,50.8,55.5,37.9,90.2,87.4,86.23,1.14,0.36,1.29,0.93,-1.96,2.9,1.45,-2.76
179,1981,3.83,3.25,44.7,47.2,53.3,41.3,83.4,81.1,82.47,2,3.31,4.68,3.33,4.54,5.14,4.02,1.35
179,1982,8.69,3.44,34.9,56,53.5,42.4,84.7,81,81.1,2.59,3.31,3.66,3.19,2.97,2.08,1.59,3
179,1983,4.44,11.69,36.9,47.9,53.7,44.4,91.5,91.8,88.97,3.63,2.5,1.3,2.48,-2.27,-2.83,-1.57,3.91
179,1984,7.01,8.5,40.7,47.3,52.3,47.2,83.8,86.6,85.2,-0.51,-0.29,-1.22,-0.67,0.52,-2.87,-1.3,2.87
179,1985,9.67,7.3,45,51.9,55.4,44.8,84.6,80.1,81.47,0.84,0.9,1.1,0.95,0.45,0.85,0.52,0.84
179,1986,3.51,11.56,42.7,52.8,58,45.1,87.1,80.9,83.93,0.6,1.5,0.97,1.02,2.88,-1.13,1.18,-1.79
179,1987,4.24,4.21,39.8,54.8,53.4,35.6,89,85,86.77,-2.44,-2.88,-2.54,-2.62,-2.08,0.13,-1.14,-2.17
179,1988,6.01,7.78,37.8,50.6,54.1,36.3,91.4,90.2,89.8,-3.83,-4.91,-5.32,-4.69,-4.41,-2.77,-3.7,-2.82
179,1989,3.27,6.49,39.5,48,50.7,42.3,86,83.3,83.63,-4.39,-4.33,-4.01,-4.24,-1.17,-0.38,-1.32,-4
179,1990,10.39,1.97,38.6,47.9,55.6,39.1,82.7,82.5,82.4,2.86,3.29,3.88,3.34,2.17,2.81,3.14,1.53
179,1991,4.57,9.34,44.4,57.6,53.5,43.2,87.2,85.6,86.5,-1.36,-2.11,-2.22,-1.9,-2.65,-0.99,-2.21,-0.41
179,1992,5.21,5.08,38.8,48,52,40.4,81.6,79.2,80.83,-2.28,2.44,1.63,0.6,7.33,-1.68,1.11,-1.69
179,1993,8.98,9.33,38.9,51.9,50.7,39.2,84.2,84.2,83.13,3.11,5.31,6.73,5.05,7.55,5.88,4.98,2.91
179,1994,4.07,4.04,40.4,48.1,52.8,44.7,84.9,81.9,84.13,-1.52,-1.74,-1.29,-1.52,-1.13,0.81,-0.77,-0.96
179,1995,6.36,6.71,37.8,48.6,49.7,41.6,86.9,89.1,86.57,-0.58,-0.93,-1.08,-0.86,-1.25,-0.74,-1.24,2.95
179,1996,4.05,3,35,50.2,51.6,41.9,83.4,83.9,83,0.74,1.21,-0.67,0.43,1.64,-2.01,-0.36,1.08
179,1997,7.6,3.56,35.5,45.6,54.2,42.9,86.2,81,82.83,-1.32,-1.93,0.85,-0.8,-2.23,2.54,-0.47,-0.83
179,1998,9.22,4.24,41.7,56.4,58.2,44.3,85.4,84.8,83.5,1.96,-0.4,-0.36,0.4,-1.19,-0.03,0.34,1.36
179,1999,5.59,3.53,42.8,52.7,49.4,40.4,88.9,82,84.5,0.95,1.1,1.27,1.11,0.72,0.86,0.7,0.87
179,2000,4.55,2.79,39.2,53.4,53.4,45.6,82.8,85.8,82.9,-1.72,-1.62,-1.74,-1.69,-0.23,-0.88,0.02,-2.35
179,2001,7.45,4.67,44.7,53.5,52.1,42.8,86.9,85.6,84.23,-0.33,-0.43,0.26,-0.17,-0.39,0.79,0.15,-0.39
179,2002,6.56,4.11,41.4,47.7,54.8,40.7,89,84.4,86.1,1.89,1.82,2.28,2,0.37,1.96,0.75,2.13
179,2003,3.66,2.25,41,49.3,51.5,41.5,84.9,86.4,83.4,0.44,1.92,1.78,1.38,4.56,0.18,1.95,0.09
179,2004,4.7,5.68,41.2,54.8,53.7,43.4,82.4,79,80.47,0.29,0.45,1.16,0.63,0.58,2.25,0.8,0.48
179,2005,7.37,6.43,42.6,47.8,57.9,43.6,88.7,86.3,87.6,-2.9,-3.26,-3.54,-3.23,-1.97,-1.86,-2.35,-2.04
179,2006,6.46,4.57,43.3,52,52.7,39.3,88.2,83.4,84.77,-3.59,0.18,0.56,-0.95,0.54,1.19,-0.07,-3.29
179,2007,10.07,6.4,38.6,55.9,55.6,47.6,84.2,88.4,85.47,-0.94,-1.03,-1.22,-1.06,-0.56,-0.88,-0.7,-0.81
179,2008,9.07,5.75,40.6,47.3,55.9,42.3,84.8,83.2,83.93,1.62,2.2,1.89,1.9,2.23,-0.26,1.04,1.38
179,2009,8.17,4.8,40.4,51.4,54.6,41.6,79.5,80.1,80.97,4.22,4.27,4.82,4.44,1.46,2.96,1.78,4.36
179,2010,6.02,6.78,45.4,53,55.1,41.5,87.6,87.5,86.43,4.77,4.49,3.83,4.36,0.64,-0.57,1.08,4.14
179,2011,6.06,4.92,41.1,51,51.7,41.6,89.6,86.3,85.97,2.92,-0.29,-1,0.54,-0.87,-2.22,-0.42,2.57
179,2012,3.66,7.87,42,55.3,52,40.8,94.3,86.6,88.47,-3.23,-4.25,-0.02,-2.5,-4.05,-0.05,-2.01,-2.89
179,2013,8.64,2.97,39,53.4,55.1,42.3,83.4,84.8,83.27,-0.14,-0.56,-1.51,-0.74,-1.32,-3.01,-1.58,3.38
179,2014,6.52,4.04,40.3,53,53.3,44.1,80.9,83.5,82.6,0.97,1.13,2.46,1.52,0.79,4.35,2.68,-1.57
179,2015,3.99,2.73,42.5,55.3,59.5,43.7,83.8,82.5,82.4,3.28,4.15,3.67,3.7,3.61,-0.14,3.43,1.13
179,2016,3.95,11.85,41.7,51.9,60.8,49.1,84.3,84.8,85.1,0.94,1.76,3.23,1.98,2.75,4.95,2.19,1.47
179,2017,6.29,3.67,45.5,51.1,55.6,48.6,86.9,81.8,84.5,-0.67,-0.35,-0.63,-0.55,0.75,-0.96,-0.56,-0.2
179,2018,9.04,3.09,32.9,59.3,59,43.4,84.6,85.3,85.03,-0.74,-0.77,0.65,-0.29,-0.31,1.96,0.53,-0.81
179,2019,9.88,5.53,42.1,52.5,61.3,42.1,88.1,83,84.2,3.81,2.83,2.43,3.02,-1.77,-0.31,-0.4,3.92
179,2020,7.85,3.39,38.2,51.2,54.1,40.5,88.1,84.6,86.2,-0.93,0.95,-0.82,-0.27,2.85,-2.45,-0.8,3.24
179,2021,7.5,3.41,41.2,51.1,57.9,51.3,83.7,86,84.87,0.86,1.06,1.14,1.02,0.87,0.58,0.92,0.47
179,2022,7.37,2.57,39,55.4,55.4,40.1,85.8,84.9,85.53,-0.89,-1.33,-1.01,-1.08,-1.6,0.54,-0.85,-0.44
179,2023,8.15,4.85,39.7,51.9,57.3,45.8,85.9,83.9,85.07,-1.74,-1.71,-1.43,-1.63,-0.44,0.3,-0.73,-1.18
179,2024,5.98,3.62,42.9,55.6,55.4,43.5,84.1,83.9,84.63,-0.7,0.49,0.9,0.23,1.47,1.39,0.72,-0.52
179,2025,4.25,5.9,42.1,50.7,54.4,47.8,87.6,83.8,85.27,-2.13,-1.45,-1.88,-1.82,1.37,-1.75,-0.05,-2.46
181,1980,8.41,9.41,42.8,53.6,59.3,41,94.2,93.7,91.43,-1.33,-1.44,-2.41,-1.73,-0.75,-3.35,-1.55,-1.27
181,1981,5.79,3.24,50.9,49.9,53.8,43.6,87.9,85.4,86.17,1.99,3.12,2.92,2.68,4,0.36,2.24,1.34
181,1982,16.58,5.03,40,56.8,55,44.6,88.9,85.9,85.63,0.86,0.71,1.38,0.98,-0.18,2.25,0.62,1.03
181,1983,5.86,17.35,40.6,52.9,56.3,47.7,92.5,95,90.8,3.99,-0.79,-1.95,0.42,-2.37,-3.71,-1.87,4.27
181,1984,10.96,11.39,44.1,50.6,54.7,52.4,87.9,87.6,87.9,-0.63,-0.58,-1.04,-0.75,-0.03,-1.55,-1.14,-0.02
181,1985,12.75,13.42,48.1,54.8,55.9,49.9,89.4,84.2,85.53,3,2.3,4.06,3.12,-1.17,5.98,2.21,2.66
181,1986,6.57,8.29,46.9,56.4,61.4,47.1,92,84.6,87.9,0.2,0.35,0.64,0.4,0.51,1,-0.07,0.86
181,1987,7.72,4.89,42.6,58.7,55.8,39.1,89.1,90.6,89.07,-2.14,-1.98,-2.65,-2.26,-0.2,-2.6,-1.14,-2.15
181,1988,9.77,13.04,42.6,51.1,57.2,39.7,89.1,91,89.93,-2.99,-2.82,-2.95,-2.92,-0.4,-1.27,-1.49,-2.29
181,1989,18.35,9.42,43.8,51,55.6,45.2,86.3,86.7,85.13,1.02,-0.38,-0.68,-0.01,-1.15,-1.02,0.3,-0.95
181,1990,15.05,2.81,42.9,52.4,58.9,41.8,87.8,84.8,86.13,-0.38,-0.32,-0.4,-0.37,0.05,-0.34,-0.47,1.91
181,1991,10.22,11.92,49.8,61.6,57.6,46.7,90.2,89.2,88.6,-1.19,-2.02,-2.57,-1.93,-2.86,-2.29,-2.23,-0.75
181,1992,7.89,10.63,45.6,52.3,56.3,43.7,87.4,82.8,84.1,-2.4,-2.32,-2.42,-2.38,-0.51,-1.01,-0.89,-2.25
181,1993,11.75,7.61,42,54.5,55.8,43.7,91.2,88,87.53,1.36,-0.5,-0.81,0.02,-1.5,-1.08,-0.07,0.65
181,1994,9.93,9.5,46.6,50.2,53.5,46.5,86.8,84.5,86.03,-0.71,-1.05,-0.95,-0.9,-1.25,-0.03,-0.47,-0.74
181,1995,10.2,10.55,44.4,54.9,53.7,44.4,87.4,91.6,87.53,1.09,1.15,-0.23,0.67,0.52,-0.68,0.39,0.72
181,1996,8.84,6.12,41.2,58,54.5,45.1,86.2,87.9,86.13,1.19,1.23,-0.76,0.55,0.48,-2.29,-0.44,1.14
181,1997,11.86,8.69,38.9,49.3,56.4,45.6,89.5,84.4,84.93,2.23,-0.16,-0.06,0.67,-0.48,0.25,0.54,1.8
181,1998,11.42,5.16,45.4,59.6,61.2,47.9,87.3,87.4,86.97,1.37,1.41,-0.04,0.91,0.55,-0.12,1.51,-0.71
181,1999,14.25,5.72,50.9,53.5,52.7,43.1,91.2,89.3,88.27,-0.22,-0.7,-1.46,-0.79,-1.52,-2.5,-1.09,-0.52
181,2000,12.35,6.01,42.7,58.7,56.7,48.3,86.3,89,86.47,-1.09,-1.03,-1.09,-1.07,-0.14,-0.52,0.74,-2.28
181,2001,6.69,8.64,51.4,55.4,55.2,44.6,88.1,88,86.7,-2.47,1.15,1.67,0.12,3.45,1.92,1.54,-2.47
181,2002,13.55,11.35,48.4,52.5,60.4,47.1,90.9,88.9,88.9,-0.43,-1.16,-1.55,-1.05,-2.31,-1.55,-1.72,4.62
181,2003,8.07,10.06,46.3,55.4,55.3,45.2,88.1,89.2,85.93,1.48,1.12,1.06,1.22,-0.64,0.17,0.57,0.85
181,2004,8.53,7.32,46,60.2,56.2,49.9,85.7,83.6,84.27,0.37,0.83,0.8,0.67,1.5,0.18,0.68,0.28
181,2005,10.88,9.5,46.3,51.3,61.5,45.8,88.2,89.8,88.27,-1.6,0.87,0.8,0.02,2.6,0.07,0.36,-1.19
181,2006,15.32,8.32,49.6,54.7,54.6,43.5,88.7,88.6,87.63,-0.7,0.98,1.14,0.47,2.94,0.79,0.88,-0.38
181,2007,10.57,8.76,41.6,58.2,60.6,50.6,87.7,95.7,90.13,-1.42,-1.65,-2.66,-1.91,-1.15,-3.54,-1.58,-1.55
181,2008,22.83,9.36,43.3,52.5,59,44.7,88,85.7,86.83,3.6,3.91,-0.21,2.43,2.05,-0.63,-0.01,4.56
181,2009,7.44,6.51,45.2,55.7,60.3,45.7,83.6,84.8,85.3,0.59,1.17,1.48,1.08,1.93,1.27,1.07,0.66
181,2010,9.67,6.42,49.6,58,57.8,43.4,90.6,92.4,90.9,-0.62,-1.11,-1.76,-1.16,-1.66,-2.31,-1.64,-0.33
181,2011,10.54,6.17,48.9,55.3,55.3,44.4,92.4,88.8,89.6,4.04,3.45,2.66,3.38,-0.52,-1.32,-0.04,3.87
181,2012,9.28,14.26,47.6,58.2,56.9,44.8,96.3,90,91.77,-3.64,-4.41,-4.83,-4.29,-3.44,-2.61,-3.07,-2.89
181,2013,11.88,4.56,42.9,54.5,60,48.2,84.4,85,84.73,0.49,0.77,0.84,0.7,0.98,0.46,0.97,-0.4
181,2014,5.78,9.67,46.1,56.8,55.5,47.5,83.9,87,85,1.16,-0.01,0.03,0.39,-0.03,0.09,0.45,0.81
181,2015,12.48,5.26,47.7,56.8,59.4,46.4,87.3,85,85.63,1.29,2.59,2.43,2.1,4.28,0.34,2.21,0.7
181,2016,10.21,14.64,46,53.4,61.3,51.4,88,86.4,87.5,1.07,2.5,3.56,2.38,4.62,3.97,2.12,2.01
181,2017,6.77,5.83,50.2,55.4,58.3,48.8,89.1,83.7,85.9,-0.14,-0.61,-0.86,-0.54,-1.44,-0.94,-0.93,1.7
181,2018,16.33,5.74,38.8,62.1,64.3,48.6,88.3,85.6,87.37,1.85,1.25,1.38,1.49,-1.22,0.77,0.32,1.54
181,2019,16.78,10.13,46,58.2,63.9,46.1,88,87.2,86.07,4.1,4.45,3.95,4.17,2.3,-0.12,1.6,3.6
181,2020,16.77,6.95,42.6,54,58.7,45.1,89.9,84.2,86.67,2.41,2.54,2.77,2.57,1.11,1.48,0.84,2.72
181,2021,12.32,5.67,45,53.6,59.8,53.2,87.1,87.6,86.8,0.87,1.24,0.88,1,1.39,-0.69,0.07,1.15
181,2022,15.97,6.6,44.6,57.8,57.2,42.1,90.2,87.1,88.37,-0.85,-0.6,-0.9,-0.78,0.49,-1.09,-0.81,-0.27
181,2023,16.74,6.62,44.9,55.9,59.4,48.6,87.3,85.4,86.3,-1.95,1.23,1.83,0.37,3.69,2.19,1.16,-1.28
181,2024,9.07,1.5,49.2,60.9,60.9,46.7,85.2,87.8,86.4,0.67,1.43,0.95,1.02,2.5,-1,0.64,0.59
181,2025,8.96,7.5,48.4,56.6,59.2,50.4,88.2,85.7,85.9,1.58,1.87,-0.46,1,1.36,-1.37,0.66,1.03
183,1980,7.01,5.23,37.3,51.1,54.7,37.8,90,87.5,86.1,-0.65,-1.28,-1.28,-1.07,-2.1,-0.39,-0.42,-1.18
183,1981,3.37,2.51,44.8,46.3,53,40.2,83.5,81.2,82.87,1.47,2.52,3.71,2.57,3.62,4.35,2.62,1.68
183,1982,9.3,3.42,34.4,54.9,52.7,41.9,84.6,80.9,81.03,2.43,2.59,2.56,2.53,1.22,0.73,0.79,2.55
183,1983,4.24,8.63,37.4,47,52.9,44.3,90.2,88.6,87.67,1.76,-0.56,-0.48,0.24,-1.68,0.07,-0.44,1.85
183,1984,6,8.56,39.4,46.9,51.8,48.1,83.2,85.3,85,-0.76,-0.49,-0.98,-0.74,0.55,-1.63,-1.12,2.14
183,1985,10.69,6.33,44.6,52.3,53.7,44.9,84,79.7,81.37,-1.49,0.27,1.5,0.09,0.81,3.77,1.2,-1.29
183,1986,3.9,12.05,40.9,52.5,56.9,44,87.8,81.9,84.63,0.86,0.84,0.25,0.65,0.19,-1.5,-0.12,0.61
183,1987,3.33,3.56,38.9,54.2,53.9,35.2,86.3,84.3,85.3,0.13,0.44,0.65,0.41,0.98,0.77,0.72,-2.08
183,1988,6.55,8.6,37.7,49.4,53.5,36.2,90.6,90.1,89.9,-2.67,-3.4,-4.22,-3.43,-3.02,-3.53,-3.61,-1.39
183,1989,5.13,8.19,38.8,47.3,51,42,84.9,83,83.43,0.43,0.29,0.6,0.44,-0.28,1.03,-0.36,1.16
183,1990,10,2.93,39.4,49,55.7,40.1,83.2,82.1,82.5,2.27,2.77,2.74,2.59,2.19,0.76,1.58,1.87
183,1991,6.51,10.35,44.2,58.5,52.9,45.1,88.2,86.3,87.03,-1.46,-2.28,-2.56,-2.1,-2.9,-1.56,-2.48,-0.52
183,1992,5.38,4.85,39,47.8,51.9,40.4,81.4,78.8,80.27,-2.32,2.22,1.79,0.56,6.65,-0.59,1.57,-2.09
183,1993,8.53,10.18,38.6,51.2,50.8,39.2,84.7,84.1,83.13,3.44,4.16,4.12,3.91,3.23,1.17,2.2,3.02
183,1994,4.2,6.44,40.6,46.4,52.9,43.4,84.3,81.3,83.83,-0.68,-0.97,-0.86,-0.84,-1.08,0.04,-0.93,-0.11
183,1995,5.91,6.08,38.5,49.5,50.1,43,87.3,88.5,86.73,-0.22,-0.78,-0.84,-0.61,-1.74,-0.42,-0.94,1.52
183,1996,4.92,3.38,35.9,50.7,52,42.5,83.4,83.1,82.63,1.82,1.99,-0.36,1.15,1.09,-1.07,0.31,1.69
183,1997,9.08,5.49,34.2,44.8,52.8,41.6,85,79.7,81.57,-0.11,-0.4,-0.01,-0.17,-0.91,1.03,-0.03,-0.04
183,1998,9.79,3.97,42.5,56.2,57.8,44.3,83.9,84.1,83,3.73,3.78,-0.18,2.44,1.3,-0.55,2.35,1.82
183,1999,7.76,3.49,42.9,51.8,49.8,40.7,88,82.7,84.27,-0.43,-0.64,-0.93,-0.67,-0.77,-1.08,-0.56,-0.54
183,2000,5.6,3.09,37,53.4,51.9,45.4,82.4,84.6,82.47,0.86,0.69,0.31,0.62,-0.25,-0.92,0.33,0.16
183,2001,4.78,5.31,44.8,52.5,51.4,43,85.5,84.7,83.47,-1.84,0.52,0.78,-0.18,1.55,0.95,0.56,-1.75
183,2002,8.9,4.5,41.9,47.5,55.6,40.7,88.6,84,85.8,2.89,2.88,3.89,3.22,0.88,3.92,1.3,3.56
183,2003,3.92,2.69,41,49.7,51.3,40.5,84,84.7,82.6,0.1,1.45,1.97,1.17,4.1,2,1.82,0.34
183,2004,8.3,7.48,41.8,55.7,53.6,43.4,81.7,79.2,80.4,2.76,2.81,3.7,3.09,0.99,3.54,2.42,2.06
183,2005,10.06,7.24,41.6,47.3,56.7,43.8,86.4,85.5,85.9,-1.9,-1.49,-1.64,-1.68,0.65,-0.89,-0.66,-1.47
183,2006,6.77,4.5,43,50.2,52.2,39.9,86.2,82.9,83.7,0.12,0.83,0.92,0.62,2.19,0.52,0.58,0.48
