state,state_ansi,county,county_ansi,ag_district,ag_district_code,year,is_county_estimate,acres_planted,acres_harvested,production_bu,yield_bu_ac
ILLINOIS,17,HENRY,073,NORTHWEST,10,2000,1,178000,177700,8529600,48
ILLINOIS,17,HENRY,073,NORTHWEST,10,2001,1,180000,178200,8375400,47
ILLINOIS,17,HENRY,073,NORTHWEST,10,2002,1,180000,179500,9513500,53
ILLINOIS,17,HENRY,073,NORTHWEST,10,2003,1,174000,173300,5718900,33
ILLINOIS,17,HENRY,073,NORTHWEST,10,2004,1,166000,165500,8606000,52
ILLINOIS,17,HENRY,073,NORTHWEST,10,2005,1,160000,159300,7327800,46
ILLINOIS,17,HENRY,073,NORTHWEST,10,2006,1,175000,174200,8710000,50
ILLINOIS,17,HENRY,073,NORTHWEST,10,2007,1,142000,141700,7368400,52
ILLINOIS,17,HENRY,073,NORTHWEST,10,2008,1,154000,153700,7531300,49
ILLINOIS,17,HENRY,073,NORTHWEST,10,2009,1,156000,154300,7252100,47
ILLINOIS,17,HENRY,073,NORTHWEST,10,2010,1,152000,151300,8561000,56.6
ILLINOIS,17,HENRY,073,NORTHWEST,10,2011,1,146000,145700,8830000,60.6
ILLINOIS,17,HENRY,073,NORTHWEST,10,2012,1,150000,149400,7606000,50.9
ILLINOIS,17,HENRY,073,NORTHWEST,10,2013,1,163000,162800,8993000,55.2
ILLINOIS,17,HENRY,073,NORTHWEST,10,2014,1,169000,168500,9631000,57.2
ILLINOIS,17,HENRY,073,NORTHWEST,10,2015,1,174000,173900,10321000,59.4
ILLINOIS,17,HENRY,073,NORTHWEST,10,2016,1,170000,169800,10420000,61.4
ILLINOIS,17,HENRY,073,NORTHWEST,10,2017,1,177000,176500,10400000,58.9
ILLINOIS,17,HENRY,073,NORTHWEST,10,2018,1,174000,169300,10700000,63.2
ILLINOIS,17,HENRY,073,NORTHWEST,10,2019,1,150000,149500,7865000,52.6
ILLINOIS,17,HENRY,073,NORTHWEST,10,2020,1,171000,170300,10610000,62.3
ILLINOIS,17,HENRY,073,NORTHWEST,10,2021,1,173000,171500,11679000,68.1
ILLINOIS,17,HENRY,073,NORTHWEST,10,2022,1,183500,182900,12218000,66.8
ILLINOIS,17,HENRY,073,NORTHWEST,10,2023,1,172500,171600,11188000,65.2
ILLINOIS,17,IROQUOIS,075,EAST,50,1980,1,283300,282000,9608200,34
ILLINOIS,17,IROQUOIS,075,EAST,50,1981,1,270900,268000,10274400,38.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1982,1,278800,278000,11759000,42.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1983,1,277900,277500,10378900,37.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1984,1,281900,279000,9516900,34
ILLINOIS,17,IROQUOIS,075,EAST,50,1985,1,272300,270000,13438300,50
ILLINOIS,17,IROQUOIS,075,EAST,50,1986,1,266300,266100,9434700,35.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1987,1,269000,267000,10930100,41
ILLINOIS,17,IROQUOIS,075,EAST,50,1988,1,267100,266400,5759900,21.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1989,1,273000,272600,12048300,44
ILLINOIS,17,IROQUOIS,075,EAST,50,1990,1,279000,278500,12037600,43
ILLINOIS,17,IROQUOIS,075,EAST,50,1991,1,275000,271300,7732050,28.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1992,1,285000,284300,12935650,45.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1993,1,274000,270000,10935000,40.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1994,1,276000,274600,13180800,48
ILLINOIS,17,IROQUOIS,075,EAST,50,1995,1,278000,276600,10925700,39.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1996,1,283000,281900,11980750,42.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1997,1,285000,284000,13206000,46.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1998,1,299000,297600,12648000,42.5
ILLINOIS,17,IROQUOIS,075,EAST,50,1999,1,296000,294600,14435400,49
ILLINOIS,17,IROQUOIS,075,EAST,50,2000,1,288000,287300,12641200,44
ILLINOIS,17,IROQUOIS,075,EAST,50,2001,1,292000,290100,14214900,49
ILLINOIS,17,IROQUOIS,075,EAST,50,2002,1,288000,286400,14892800,52
ILLINOIS,17,IROQUOIS,075,EAST,50,2003,1,278000,277300,8319000,30
ILLINOIS,17,IROQUOIS,075,EAST,50,2004,1,279000,277600,13602400,49
ILLINOIS,17,IROQUOIS,075,EAST,50,2005,1,261000,259900,13254900,51
ILLINOIS,17,IROQUOIS,075,EAST,50,2006,1,273000,271800,13590000,50
ILLINOIS,17,IROQUOIS,075,EAST,50,2007,1,218000,217900,11330800,52
ILLINOIS,17,IROQUOIS,075,EAST,50,2008,1,244000,243000,11421000,47
ILLINOIS,17,IROQUOIS,075,EAST,50,2009,1,247000,245000,12495000,51
ILLINOIS,17,IROQUOIS,075,EAST,50,2010,1,263000,262000,12071000,46.1
ILLINOIS,17,IROQUOIS,075,EAST,50,2011,1,254000,253500,11416000,45
ILLINOIS,17,IROQUOIS,075,EAST,50,2012,1,251000,250000,11173000,44.7
ILLINOIS,17,IROQUOIS,075,EAST,50,2013,1,249500,249500,12285000,49.2
ILLINOIS,17,IROQUOIS,075,EAST,50,2014,1,273500,272500,15547000,57.1
ILLINOIS,17,IROQUOIS,075,EAST,50,2015,1,274000,273500,14247000,52.1
ILLINOIS,17,IROQUOIS,075,EAST,50,2016,1,292000,290500,17182000,59.1
ILLINOIS,17,IROQUOIS,075,EAST,50,2017,1,290000,289000,16515000,57.1
ILLINOIS,17,IROQUOIS,075,EAST,50,2018,1,297000,289500,16012000,55.3
ILLINOIS,17,IROQUOIS,075,EAST,50,2019,1,274000,273500,12391000,45.3
ILLINOIS,17,IROQUOIS,075,EAST,50,2020,1,290500,289500,17370000,60
ILLINOIS,17,IROQUOIS,075,EAST,50,2021,1,291000,288500,16704000,57.9
ILLINOIS,17,IROQUOIS,075,EAST,50,2022,1,299500,298500,19044000,63.8
ILLINOIS,17,IROQUOIS,075,EAST,50,2023,1,289000,287500,18860000,65.6
ILLINOIS,17,IROQUOIS,075,EAST,50,2024,1,294500,293500,19166000,65.3
ILLINOIS,17,IROQUOIS,075,EAST,50,2025,1,286000,284000,19056000,67.1
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1980,1,81600,81000,1892400,23.5
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1981,1,75200,73000,2068100,28.5
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1982,1,72200,72000,2313900,32
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1983,1,63700,63000,1317100,21
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1984,1,59500,58000,1554700,27
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1985,1,64900,63000,1774400,28
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1986,1,62500,62100,2108700,34
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1987,1,56000,55200,1736100,31.5
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1988,1,57500,56600,1479900,26
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1989,1,54000,53100,1529400,29
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1990,1,49100,48800,1558000,32
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1991,1,48000,46800,1380600,29.5
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1992,1,56000,55400,1883600,34
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1993,1,53000,48000,1680000,35
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1994,1,61000,60500,2329250,38.5
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1995,1,63000,62700,1724250,27.5
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1996,1,66000,65600,2033600,31
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1997,1,73000,72500,2320000,32
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1998,1,73000,71600,2291200,32
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,1999,1,81000,80700,2421000,30
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2000,1,76000,75900,2960100,39
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2001,1,74000,73000,3066000,42
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2002,1,86000,85500,2394000,28
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2003,1,79000,78700,2754500,35
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2004,1,78000,77800,3267600,42
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2005,1,78000,77600,3259200,42
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2006,1,81000,80300,3292300,41
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2007,1,76000,75800,2501400,33
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2008,1,74000,73400,3156200,43
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2009,1,81000,79100,3480400,44
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2010,1,79000,78600,3272000,41.6
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2011,1,67000,64500,2231000,34.6
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2012,1,73000,67700,2180000,32.2
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2013,1,79600,79600,3147000,39.5
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2014,1,86600,85600,4014000,46.9
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2017,1,96900,96700,4849000,50.1
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2018,1,96000,92600,4525000,48.9
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2019,1,69500,68900,2725000,39.6
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2020,1,86400,86000,4489000,52.2
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2021,1,88200,86900,4336000,49.9
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2022,1,92100,91700,4686000,51.1
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2024,1,90300,88900,4534000,51
ILLINOIS,17,JACKSON,077,SOUTHWEST,80,2025,1,83500,82900,3407000,41.1
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1980,1,121500,121000,4213400,35
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1981,1,119800,119000,4117100,34.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1982,1,112900,112500,3998900,35.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1983,1,119600,118500,2132000,18
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1984,1,125700,122000,3411500,28
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1985,1,114000,113000,4263600,37.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1986,1,106900,105600,4218700,40
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1987,1,108000,106900,3735800,35
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1988,1,103200,102000,2667000,26
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1989,1,93500,92800,3225900,35
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1990,1,104300,103900,3419200,33
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1991,1,103000,101800,3003100,29.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1992,1,109000,108100,4594250,42.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1993,1,105000,104000,4056000,39
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1994,1,108000,107200,4395200,41
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1995,1,120000,119300,4175500,35
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1996,1,124000,123800,4394900,35.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1997,1,109000,107100,4337550,40.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1998,1,113000,112800,4173600,37
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,1999,1,111000,110600,3649800,33
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2000,1,120000,118500,5095500,43
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2001,1,123000,122300,5381200,44
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2002,1,123000,122700,4171800,34
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2003,1,116000,115900,4751900,41
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2004,1,117000,116500,5941500,51
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2005,1,114000,113500,4880500,43
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2006,1,124000,123500,5928000,48
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2007,1,108000,107800,4204200,39
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2008,1,125000,123600,5438400,44
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2009,1,126000,125800,4403000,35
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2010,1,114000,113300,5288000,46.7
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2011,1,112000,111900,4685000,41.9
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2012,1,108000,107200,4209000,39.3
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2013,1,109500,109400,4491000,41.1
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2014,1,115000,114300,6326000,55.3
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2015,1,113000,112700,5989000,53.1
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2016,1,126000,125500,7290000,58.1
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2017,1,117500,117000,6391000,54.6
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2018,1,127000,123600,7508000,60.7
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2019,1,118000,117300,6321000,53.9
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2020,1,119000,118400,6453000,54.5
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2022,1,123000,122600,6841000,55.8
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2023,1,110500,110000,6787000,61.7
ILLINOIS,17,JASPER,079,EAST SOUTHEAST,70,2025,1,117000,116200,6170000,53.1
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1980,1,87100,86000,1799500,21
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1981,1,90600,89500,2401100,27
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1982,1,93200,92500,2563100,27.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1983,1,83500,82000,1132100,14
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1984,1,85600,83000,1591400,19
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1985,1,80700,80000,2170000,27
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1986,1,76900,76800,2262700,29.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1987,1,71300,70500,2041400,29
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1988,1,65300,64000,1480300,23
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1989,1,68700,68300,1797600,26.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1990,1,71600,70900,1706400,24
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1991,1,65000,64400,1835400,28.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1992,1,66000,65500,2030500,31
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1993,1,66000,65500,2292500,35
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1994,1,68000,67300,2389150,35.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1995,1,75000,74600,2126100,28.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1996,1,72000,71700,2294400,32
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1997,1,73000,72700,2762600,38
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1998,1,83000,82600,2725800,33
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,1999,1,82000,81600,2366400,29
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2000,1,82000,80500,3059000,38
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2001,1,89000,88400,3447600,39
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2002,1,89000,88200,2116800,24
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2003,1,82000,81800,1963200,24
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2004,1,86000,85000,3485000,41
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2005,1,83000,82300,3292000,40
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2006,1,93000,92400,3511200,38
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2007,1,75000,74600,1492000,20
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2008,1,94000,93800,3752000,40
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2009,1,94000,93100,2979200,32
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2010,1,81000,80800,3221000,39.9
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2011,1,82000,81100,2350000,29
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2012,1,86000,78300,2118000,27
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2013,1,94600,94400,3641000,38.6
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2014,1,91200,90900,4132000,45.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2015,1,82900,82200,3457000,42.1
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2016,1,101500,101000,4884000,48.4
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2017,1,100500,100000,4085000,40.9
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2018,1,110000,107300,5511000,51.4
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2019,1,101000,100500,3756000,37.4
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2020,1,101000,100500,4784000,47.6
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2021,1,103000,102100,4870000,47.7
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2022,1,106500,106100,5103000,48.1
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2023,1,99300,98900,4797000,48.5
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2024,1,112000,111100,5177000,46.6
ILLINOIS,17,JEFFERSON,081,SOUTHEAST,90,2025,1,102000,101000,4020000,39.8
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1980,1,57300,57000,1611000,28.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1981,1,50400,50000,1948700,39
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1982,1,55700,55500,2245000,40.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1983,1,55900,55500,1275400,23
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1984,1,55300,53000,1356600,25.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1985,1,56400,56000,2278800,40.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1986,1,58100,57800,2135900,37
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1987,1,53500,52300,1932100,37
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1988,1,52200,51000,1487300,29
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1989,1,50900,50000,1837400,36.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1990,1,51500,51500,1796000,35
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1991,1,54000,53600,2090400,39
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1992,1,51000,50700,2078700,41
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1993,1,51000,47000,2044500,43.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1994,1,55000,54400,2230400,41
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1995,1,55000,54700,2105950,38.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1996,1,53000,52900,2248250,42.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1997,1,53000,51800,2046100,39.5
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1998,1,55000,54700,2406800,44
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,1999,1,58000,57700,2250300,39
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2000,1,59000,58900,2768300,47
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2001,1,58000,57700,2481100,43
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2002,1,59000,58700,2700200,46
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2003,1,56000,55900,2180100,39
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2004,1,56000,55700,2840700,51
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2005,1,54000,53800,2259600,42
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2006,1,57000,56600,2603600,46
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2007,1,44000,43700,1660600,38
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2008,1,54000,50700,2382900,47
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2009,1,52000,51500,2214500,43
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2010,1,47000,46400,2420000,52.2
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2011,1,44000,43900,2050000,46.7
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2012,1,46000,45800,2033000,44.4
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2013,1,49300,49300,2579000,52.3
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2014,1,47900,47800,2424000,50.7
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2015,1,50300,50100,2691000,53.7
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2016,1,51500,51300,2835000,55.3
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2017,1,55800,55200,3142000,56.9
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2019,1,52500,51000,3064000,60.1
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2020,1,56300,56100,3663000,65.3
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2022,1,57800,57600,3640000,63.2
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2023,1,52300,52100,3334000,64
ILLINOIS,17,JERSEY,083,WEST SOUTHWEST,60,2024,1,54500,54300,3459000,63.7
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1980,1,6000,6000,228000,38
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1981,1,6100,6100,222400,36.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1982,1,5700,5600,212700,38
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1983,1,5300,5200,197400,38
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1984,1,8300,8000,269300,33.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1985,1,8000,8000,322000,40.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1986,1,8400,8400,306200,36.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1987,1,8900,8800,386600,44
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1988,1,10600,10200,287200,28
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1989,1,9100,9000,366500,40.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1990,1,10000,9900,442500,44.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1991,1,10000,9900,529650,53.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1992,1,11000,10900,441450,40.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1993,1,13000,12000,414000,34.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1994,1,13000,12700,641350,50.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1995,1,17000,16900,861900,51
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1996,1,22000,21500,999750,46.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1997,1,20000,19900,985050,49.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1998,1,33000,32900,1875300,57
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,1999,1,37000,36800,1950400,53
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2000,1,38000,37900,1819200,48
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2001,1,44000,43700,2141300,49
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2002,1,43000,42600,2257800,53
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2003,1,46000,45900,1193400,26
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2004,1,45000,44900,2334800,52
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2005,1,41000,40800,2162400,53
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2006,1,44000,43800,2365200,54
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2007,1,30000,29800,1579400,53
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2008,1,37000,36600,1573800,43
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2009,1,38000,37400,1720400,46
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2010,1,33000,32600,1796000,55.1
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2011,1,31000,30900,1882000,60.9
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2012,1,34000,33700,1196000,35.5
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2013,1,36200,36200,1800000,49.7
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2014,1,41000,40500,2261000,55.8
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2015,1,43800,43400,2400000,55.3
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2016,1,42900,42600,2580000,60.6
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2017,1,47200,46800,2500000,53.4
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2019,1,39600,39500,2197000,55.6
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2020,1,37200,37000,2187000,59.1
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2021,1,44900,44500,2610000,58.7
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2022,1,52300,52100,3260000,62.6
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2023,1,47300,47100,2600000,55.2
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2024,1,46800,46700,2522000,54
ILLINOIS,17,JO DAVIESS,085,NORTHWEST,10,2025,1,44400,44100,2805000,63.6
ILLINOIS,17,JOHNSON,087,SOUTHWEST,80,1980,1,13600,13500,241600,18
